2.900000e-04	-8.650466e-02	-8.620717e-02	-8.590968e-02	-8.561219e-02	-8.531469e-02	-8.501720e-02	-8.471970e-02	-8.442220e-02	-8.412470e-02	-8.382720e-02	-8.352969e-02	-8.323219e-02	-8.293468e-02	-8.263716e-02	-8.233965e-02	-8.204213e-02	
3.000000e-04	-8.646708e-02	-8.616288e-02	-8.585867e-02	-8.555447e-02	-8.525026e-02	-8.494605e-02	-8.464183e-02	-8.433762e-02	-8.403340e-02	-8.372918e-02	-8.342496e-02	-8.312073e-02	-8.281651e-02	-8.251228e-02	-8.220804e-02	-8.190380e-02	
3.100000e-04	-8.642990e-02	-8.611909e-02	-8.580827e-02	-8.549745e-02	-8.518663e-02	-8.487581e-02	-8.456498e-02	-8.425415e-02	-8.394332e-02	-8.363249e-02	-8.332165e-02	-8.301081e-02	-8.269997e-02	-8.238913e-02	-8.207828e-02	-8.176742e-02	
3.200000e-04	-8.639310e-02	-8.607577e-02	-8.575845e-02	-8.544112e-02	-8.512378e-02	-8.480645e-02	-8.448911e-02	-8.417177e-02	-8.385442e-02	-8.353708e-02	-8.321973e-02	-8.290237e-02	-8.258502e-02	-8.226765e-02	-8.195029e-02	-8.163292e-02	
3.300000e-04	-8.635667e-02	-8.603293e-02	-8.570918e-02	-8.538544e-02	-8.506169e-02	-8.473794e-02	-8.441418e-02	-8.409043e-02	-8.376667e-02	-8.344290e-02	-8.311913e-02	-8.279536e-02	-8.247159e-02	-8.214781e-02	-8.182402e-02	-8.150023e-02	
3.400000e-04	-8.632059e-02	-8.599052e-02	-8.566046e-02	-8.533039e-02	-8.500032e-02	-8.467025e-02	-8.434017e-02	-8.401009e-02	-8.368001e-02	-8.334992e-02	-8.301983e-02	-8.268973e-02	-8.235963e-02	-8.202952e-02	-8.169941e-02	-8.136929e-02	
3.500000e-04	-8.628485e-02	-8.594856e-02	-8.561226e-02	-8.527596e-02	-8.493966e-02	-8.460336e-02	-8.426705e-02	-8.393074e-02	-8.359442e-02	-8.325810e-02	-8.292177e-02	-8.258544e-02	-8.224910e-02	-8.191276e-02	-8.157641e-02	-8.124006e-02	
3.600000e-04	-8.624945e-02	-8.590701e-02	-8.556457e-02	-8.522213e-02	-8.487969e-02	-8.453724e-02	-8.419478e-02	-8.385233e-02	-8.350987e-02	-8.316740e-02	-8.282493e-02	-8.248245e-02	-8.213996e-02	-8.179747e-02	-8.145497e-02	-8.111247e-02	
3.700000e-04	-8.621437e-02	-8.586587e-02	-8.551738e-02	-8.516888e-02	-8.482037e-02	-8.447187e-02	-8.412335e-02	-8.377484e-02	-8.342631e-02	-8.307778e-02	-8.272925e-02	-8.238071e-02	-8.203216e-02	-8.168361e-02	-8.133504e-02	-8.098647e-02	
3.800000e-04	-8.617960e-02	-8.582513e-02	-8.547066e-02	-8.511618e-02	-8.476170e-02	-8.440722e-02	-8.405273e-02	-8.369823e-02	-8.334373e-02	-8.298923e-02	-8.263471e-02	-8.228019e-02	-8.192566e-02	-8.157113e-02	-8.121658e-02	-8.086203e-02	
3.900000e-04	-8.614513e-02	-8.578477e-02	-8.542441e-02	-8.506403e-02	-8.470366e-02	-8.434328e-02	-8.398289e-02	-8.362250e-02	-8.326210e-02	-8.290169e-02	-8.254128e-02	-8.218086e-02	-8.182043e-02	-8.145999e-02	-8.109954e-02	-8.073908e-02	
4.000000e-04	-8.611096e-02	-8.574479e-02	-8.537860e-02	-8.501241e-02	-8.464622e-02	-8.428002e-02	-8.391382e-02	-8.354760e-02	-8.318138e-02	-8.281516e-02	-8.244892e-02	-8.208268e-02	-8.171643e-02	-8.135016e-02	-8.098389e-02	-8.061760e-02	
4.100000e-04	-8.607708e-02	-8.570516e-02	-8.533324e-02	-8.496131e-02	-8.458937e-02	-8.421743e-02	-8.384548e-02	-8.347353e-02	-8.310156e-02	-8.272959e-02	-8.235761e-02	-8.198562e-02	-8.161362e-02	-8.124160e-02	-8.086958e-02	-8.049754e-02	
4.200000e-04	-8.604348e-02	-8.566590e-02	-8.528830e-02	-8.491070e-02	-8.453310e-02	-8.415549e-02	-8.377787e-02	-8.340024e-02	-8.302261e-02	-8.264496e-02	-8.226731e-02	-8.188964e-02	-8.151197e-02	-8.113428e-02	-8.075658e-02	-8.037886e-02	
4.300000e-04	-8.601015e-02	-8.562697e-02	-8.524378e-02	-8.486059e-02	-8.447739e-02	-8.409418e-02	-8.371096e-02	-8.332773e-02	-8.294450e-02	-8.256125e-02	-8.217800e-02	-8.179473e-02	-8.141145e-02	-8.102816e-02	-8.064485e-02	-8.026152e-02	
4.400000e-04	-8.597709e-02	-8.558838e-02	-8.519967e-02	-8.481094e-02	-8.442222e-02	-8.403348e-02	-8.364473e-02	-8.325598e-02	-8.286721e-02	-8.247844e-02	-8.208965e-02	-8.170085e-02	-8.131203e-02	-8.092320e-02	-8.053436e-02	-8.014549e-02	
4.500000e-04	-8.594428e-02	-8.555012e-02	-8.515594e-02	-8.476176e-02	-8.436758e-02	-8.397338e-02	-8.357917e-02	-8.318496e-02	-8.279073e-02	-8.239649e-02	-8.200224e-02	-8.160797e-02	-8.121369e-02	-8.081939e-02	-8.042507e-02	-8.003074e-02	
4.600000e-04	-8.591173e-02	-8.551217e-02	-8.511261e-02	-8.471303e-02	-8.431345e-02	-8.391386e-02	-8.351426e-02	-8.311465e-02	-8.271502e-02	-8.231539e-02	-8.191574e-02	-8.151607e-02	-8.111639e-02	-8.071668e-02	-8.031696e-02	-7.991722e-02	
4.700000e-04	-8.587942e-02	-8.547453e-02	-8.506964e-02	-8.466474e-02	-8.425983e-02	-8.385491e-02	-8.344998e-02	-8.304504e-02	-8.264008e-02	-8.223511e-02	-8.183012e-02	-8.142512e-02	-8.102010e-02	-8.061506e-02	-8.021000e-02	-7.980491e-02	
4.800000e-04	-8.584735e-02	-8.543720e-02	-8.502704e-02	-8.461688e-02	-8.420670e-02	-8.379652e-02	-8.338632e-02	-8.297611e-02	-8.256588e-02	-8.215564e-02	-8.174538e-02	-8.133510e-02	-8.092481e-02	-8.051449e-02	-8.010415e-02	-7.969378e-02	
4.900000e-04	-8.581551e-02	-8.540016e-02	-8.498480e-02	-8.456943e-02	-8.415405e-02	-8.373866e-02	-8.332325e-02	-8.290784e-02	-8.249240e-02	-8.207695e-02	-8.166148e-02	-8.124599e-02	-8.083048e-02	-8.041495e-02	-7.999939e-02	-7.958380e-02	
5.000000e-04	-8.578390e-02	-8.536341e-02	-8.494291e-02	-8.452239e-02	-8.410187e-02	-8.368133e-02	-8.326078e-02	-8.284021e-02	-8.241963e-02	-8.199903e-02	-8.157841e-02	-8.115776e-02	-8.073710e-02	-8.031641e-02	-7.989569e-02	-7.947494e-02	
5.100000e-04	-8.575252e-02	-8.532694e-02	-8.490135e-02	-8.447575e-02	-8.405014e-02	-8.362452e-02	-8.319888e-02	-8.277322e-02	-8.234754e-02	-8.192185e-02	-8.149614e-02	-8.107040e-02	-8.064464e-02	-8.021884e-02	-7.979302e-02	-7.936717e-02	
5.200000e-04	-8.572135e-02	-8.529074e-02	-8.486013e-02	-8.442950e-02	-8.399886e-02	-8.356820e-02	-8.313753e-02	-8.270684e-02	-8.227613e-02	-8.184540e-02	-8.141465e-02	-8.098387e-02	-8.055307e-02	-8.012224e-02	-7.969137e-02	-7.926047e-02	
5.300000e-04	-8.569039e-02	-8.525481e-02	-8.481923e-02	-8.438363e-02	-8.394801e-02	-8.351238e-02	-8.307673e-02	-8.264106e-02	-8.220538e-02	-8.176967e-02	-8.133393e-02	-8.089817e-02	-8.046238e-02	-8.002656e-02	-7.959070e-02	-7.915480e-02	
5.400000e-04	-8.565964e-02	-8.521915e-02	-8.477864e-02	-8.433812e-02	-8.389759e-02	-8.345703e-02	-8.301646e-02	-8.257587e-02	-8.213526e-02	-8.169463e-02	-8.125396e-02	-8.081327e-02	-8.037255e-02	-7.993179e-02	-7.949099e-02	-7.905015e-02	
5.500000e-04	-8.562910e-02	-8.518374e-02	-8.473837e-02	-8.429298e-02	-8.384758e-02	-8.340216e-02	-8.295672e-02	-8.251126e-02	-8.206577e-02	-8.162026e-02	-8.117472e-02	-8.072915e-02	-8.028355e-02	-7.983791e-02	-7.939222e-02	-7.894650e-02	
